"Name","Start","End","Duration","Process"
"making-the-journey-to-http2(1).pdf - Firefox Developer Edition","27/10/2015 11:19:34","27/10/2015 11:19:44","0:00:10","FirefoxDeveloperEdition"
"making-the-journey-to-http2(1).pdf - Firefox Developer Edition","27/10/2015 11:19:44","27/10/2015 11:20:56","0:01:12","FirefoxDeveloperEdition"
"Untitled - Message (HTML) ","27/10/2015 11:20:56","27/10/2015 11:21:03","0:00:07","Microsoft Office Outlook"
"RE:  - Message (HTML) ","27/10/2015 11:21:03","27/10/2015 11:21:17","0:00:14","Microsoft Office Outlook"
"making-the-journey-to-http2(1).pdf - Firefox Developer Edition","27/10/2015 11:21:17","27/10/2015 11:23:21","0:02:04","FirefoxDeveloperEdition"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 11:23:21","27/10/2015 11:23:26","0:00:05","FirefoxDeveloperEdition"
"GeoServer: Welcome - Google Chrome","27/10/2015 11:23:26","27/10/2015 11:24:40","0:01:14","Google Chrome"
"geonetwork default password - Google Search - Google Chrome","27/10/2015 11:24:40","27/10/2015 11:24:45","0:00:05","Google Chrome"
"geonetwork default password - Google Search - Google Chrome","27/10/2015 11:24:45","27/10/2015 11:24:51","0:00:06","Google Chrome"
"docker cpu 150% - Google Search - Google Chrome","27/10/2015 11:24:51","27/10/2015 11:24:56","0:00:05","Google Chrome"
"docker cpu 150% - Google Search - Google Chrome","27/10/2015 11:24:56","27/10/2015 11:25:14","0:00:18","Google Chrome"
"Runtime metrics - Google Chrome","27/10/2015 11:25:14","27/10/2015 11:29:25","0:04:11","Google Chrome"
"GeoServer: Welcome - Google Chrome","27/10/2015 11:29:25","27/10/2015 11:29:30","0:00:05","Google Chrome"
"192.168.1.56:8001/geoserver/web/ - Google Chrome","27/10/2015 11:29:30","27/10/2015 11:30:10","0:00:40","Google Chrome"
"192.168.1.56:8001/geoserver/web/ - Google Chrome","27/10/2015 11:47:26","27/10/2015 11:48:13","0:00:47","Google Chrome"
"Windows Explorer","27/10/2015 11:48:13","27/10/2015 11:48:18","0:00:05","Windows Explorer"
"Inbox - Microsoft Outlook","27/10/2015 11:48:18","27/10/2015 11:48:44","0:00:26","Microsoft Office Outlook"
"Data visualisation service 'more modern than Tableau', says Oracle - Firefox Developer Edition","27/10/2015 11:48:44","27/10/2015 11:49:37","0:00:53","FirefoxDeveloperEdition"
"Oracle Data Visualisation Cloud Service - Google Search - Firefox Developer Edition","27/10/2015 11:49:37","27/10/2015 11:49:45","0:00:08","FirefoxDeveloperEdition"
"Data visualisation service 'more modern than Tableau', says Oracle - Firefox Developer Edition","27/10/2015 11:49:45","27/10/2015 11:49:59","0:00:14","FirefoxDeveloperEdition"
"Untitled - Message (HTML) ","27/10/2015 11:49:59","27/10/2015 11:50:12","0:00:13","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","27/10/2015 11:50:12","27/10/2015 11:50:22","0:00:10","Microsoft Office Outlook"
"Untitled - Message (HTML) ","27/10/2015 11:50:22","27/10/2015 11:50:32","0:00:10","Microsoft Office Outlook"
"oracles Tableau replacement - Message (HTML) ","27/10/2015 11:50:32","27/10/2015 11:50:49","0:00:17","Microsoft Office Outlook"
"Insert Hyperlink","27/10/2015 11:50:49","27/10/2015 11:51:09","0:00:20","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","27/10/2015 11:51:09","27/10/2015 11:51:14","0:00:05","Microsoft Office Outlook"
"Data visualisation service 'more modern than Tableau', says Oracle - Firefox Developer Edition","27/10/2015 11:51:14","27/10/2015 11:53:30","0:02:16","FirefoxDeveloperEdition"
"Data Visualization Service | Oracle Cloud - Firefox Developer Edition","27/10/2015 11:53:30","27/10/2015 11:53:37","0:00:07","FirefoxDeveloperEdition"
"Data Visualization Service - Pricing | Oracle Cloud - Firefox Developer Edition","27/10/2015 11:53:37","27/10/2015 11:53:49","0:00:12","FirefoxDeveloperEdition"
"Data Visualization Service - Overview | Oracle Cloud - Firefox Developer Edition","27/10/2015 11:53:49","27/10/2015 11:53:58","0:00:09","FirefoxDeveloperEdition"
"Better Data Visualization in the Cloud | Oracle - Firefox Developer Edition","27/10/2015 11:53:58","27/10/2015 11:54:38","0:00:40","FirefoxDeveloperEdition"
"oracles Tableau replacement - Message (HTML) ","27/10/2015 11:54:38","27/10/2015 11:55:39","0:01:01","Microsoft Office Outlook"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 11:55:39","27/10/2015 11:56:56","0:01:17","FirefoxDeveloperEdition"
"The flow towards Europe - Lucify - Firefox Developer Edition","27/10/2015 11:56:56","27/10/2015 11:57:01","0:00:05","FirefoxDeveloperEdition"
"The flow towards Europe - Lucify - Firefox Developer Edition","27/10/2015 11:57:01","27/10/2015 11:57:06","0:00:05","FirefoxDeveloperEdition"
"The flow towards Europe - Lucify - Firefox Developer Edition","27/10/2015 11:57:06","27/10/2015 11:57:46","0:00:40","FirefoxDeveloperEdition"
"Inbox - Microsoft Outlook","27/10/2015 11:57:46","27/10/2015 11:57:55","0:00:09","Microsoft Office Outlook"
"RE: payment for non judicial visitation - Message (HTML) ","27/10/2015 11:57:55","27/10/2015 12:12:30","0:14:35","Microsoft Office Outlook"
"Learn Python The Fun Way | 50% off our fun and easy beginner Python guides - Message (HTML) ","27/10/2015 12:12:30","27/10/2015 12:12:35","0:00:05","Microsoft Office Outlook"
"RE: payment for non judicial visitation - Message (HTML) ","27/10/2015 12:12:35","27/10/2015 12:25:48","0:13:13","Microsoft Office Outlook"
"GeoServer: Welcome - Google Chrome","27/10/2015 12:25:48","27/10/2015 12:25:57","0:00:09","Google Chrome"
"GeoServer: Layer Preview - Google Chrome","27/10/2015 12:25:57","27/10/2015 12:26:06","0:00:09","Google Chrome"
"GeoServer: Welcome - Google Chrome","27/10/2015 12:26:06","27/10/2015 12:26:12","0:00:06","Google Chrome"
"GeoServer: Workspaces - Google Chrome","27/10/2015 12:26:12","27/10/2015 12:26:18","0:00:06","Google Chrome"
"GeoServer: Stores - Google Chrome","27/10/2015 12:26:18","27/10/2015 12:26:26","0:00:08","Google Chrome"
"192.168.1.56:8000/items?q=woop+woop&westBL=-9.6873&eastBL=-5.8202&southBL=49.8144&northBL=55.9533&s=1&c=100 - Google Chrome","27/10/2015 12:26:26","27/10/2015 12:26:31","0:00:05","Google Chrome"
"Apache Tomcat/7.0.65 - Google Chrome","27/10/2015 12:26:31","27/10/2015 12:26:37","0:00:06","Google Chrome"
"GeoServer: Stores - Google Chrome","27/10/2015 12:26:37","27/10/2015 12:26:45","0:00:08","Google Chrome"
"RE: payment for non judicial visitation - Message (HTML) ","27/10/2015 12:26:45","27/10/2015 12:35:56","0:09:11","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","27/10/2015 12:35:56","27/10/2015 12:36:06","0:00:10","Microsoft Office Outlook"
"RE: payment for non judicial visitation - Message (HTML) ","27/10/2015 12:36:06","27/10/2015 12:38:01","0:01:55","Microsoft Office Outlook"
"GeoServer: Stores - Google Chrome","27/10/2015 12:38:01","27/10/2015 12:38:11","0:00:10","Google Chrome"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 12:38:11","27/10/2015 12:40:58","0:02:47","FirefoxDeveloperEdition"
"RE: payment for non judicial visitation - Message (HTML) ","27/10/2015 12:40:58","27/10/2015 12:42:25","0:01:27","Microsoft Office Outlook"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 12:42:25","27/10/2015 12:43:17","0:00:52","FirefoxDeveloperEdition"
"NEW v9: 2 secret features and win a Surface Pro 3 - Message (HTML) ","27/10/2015 12:43:17","27/10/2015 12:43:31","0:00:14","Microsoft Office Outlook"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 12:43:31","27/10/2015 12:43:40","0:00:09","FirefoxDeveloperEdition"
"Inbox - Microsoft Outlook","27/10/2015 12:43:40","27/10/2015 12:44:08","0:00:28","Microsoft Office Outlook"
"docker cpu 150% - Google Search - Google Chrome","27/10/2015 12:44:08","27/10/2015 12:44:13","0:00:05","Google Chrome"
"Microsoft Surface Pro - Google Search - Google Chrome","27/10/2015 12:44:13","27/10/2015 12:44:32","0:00:19","Google Chrome"
"The Inside Story of Surface Book, Microsoft's Next Big Thing | WIRED - Google Chrome","27/10/2015 12:44:32","27/10/2015 12:44:55","0:00:23","Google Chrome"
"Untitled - Google Chrome","27/10/2015 12:44:55","27/10/2015 12:45:00","0:00:05","Google Chrome"
"Panos Panay (@panos_panay) | Twitter - Google Chrome","27/10/2015 12:45:00","27/10/2015 12:45:50","0:00:50","Google Chrome"
"The Inside Story of Surface Book, Microsoft's Next Big Thing | WIRED - Google Chrome","27/10/2015 12:45:50","27/10/2015 12:45:56","0:00:06","Google Chrome"
"GeoServer: Stores - Google Chrome","27/10/2015 12:45:56","27/10/2015 12:46:14","0:00:18","Google Chrome"
"Windows Explorer","27/10/2015 13:53:55","27/10/2015 13:54:00","0:00:05","Windows Explorer"
"Inbox - Microsoft Outlook","27/10/2015 13:54:00","27/10/2015 13:58:35","0:04:35","Microsoft Office Outlook"
"Spatial Data Library","27/10/2015 13:58:35","27/10/2015 13:58:40","0:00:05","Windows Explorer"
"Microsoft Word","27/10/2015 13:58:40","27/10/2015 13:58:54","0:00:14","2007 Microsoft Office system"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 13:58:54","27/10/2015 13:59:07","0:00:13","2007 Microsoft Office system"
"Format Picture","27/10/2015 13:59:07","27/10/2015 13:59:27","0:00:20","2007 Microsoft Office system"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 13:59:27","27/10/2015 14:01:01","0:01:34","2007 Microsoft Office system"
"2007 Microsoft Office system","27/10/2015 14:01:01","27/10/2015 14:01:07","0:00:06","2007 Microsoft Office system"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] (Preview) - Microsoft Word","27/10/2015 14:01:07","27/10/2015 14:01:45","0:00:38","2007 Microsoft Office system"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 14:01:45","27/10/2015 14:03:02","0:01:17","2007 Microsoft Office system"
"Format Picture","27/10/2015 14:03:02","27/10/2015 14:03:19","0:00:17","2007 Microsoft Office system"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 14:03:19","27/10/2015 14:03:45","0:00:26","2007 Microsoft Office system"
"Inbox - Microsoft Outlook","27/10/2015 14:03:45","27/10/2015 14:03:56","0:00:11","Microsoft Office Outlook"
"RE: ESRI - Message (HTML) ","27/10/2015 14:03:56","27/10/2015 14:04:13","0:00:17","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","27/10/2015 14:04:13","27/10/2015 14:04:20","0:00:07","Microsoft Office Outlook"
"RE: ESRI - Message (HTML) ","27/10/2015 14:04:20","27/10/2015 14:05:56","0:01:36","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","27/10/2015 14:05:56","27/10/2015 14:06:28","0:00:32","Microsoft Office Outlook"
"RE: ESRI - Message (HTML) ","27/10/2015 14:06:28","27/10/2015 14:06:56","0:00:28","Microsoft Office Outlook"
"114 Correspondence","27/10/2015 14:06:56","27/10/2015 14:07:02","0:00:06","Windows Explorer"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 14:07:02","27/10/2015 14:07:29","0:00:27","2007 Microsoft Office system"
"Format Picture","27/10/2015 14:07:29","27/10/2015 14:07:36","0:00:07","2007 Microsoft Office system"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 14:07:36","27/10/2015 14:07:41","0:00:05","2007 Microsoft Office system"
"Task Switching","27/10/2015 14:07:41","27/10/2015 14:07:46","0:00:05","Windows Explorer"
"RE: ESRI - Message (HTML) ","27/10/2015 14:07:46","27/10/2015 14:08:40","0:00:54","Microsoft Office Outlook"
"Esri Ireland Mutual Non Disclosure Agreement (protected) v140113_Future Analytics.doc [Compatibility Mode] - Microsoft Word","27/10/2015 14:08:40","27/10/2015 14:08:49","0:00:09","2007 Microsoft Office system"
"114 Correspondence","27/10/2015 14:08:49","27/10/2015 14:09:04","0:00:15","Windows Explorer"
"Inbox - Microsoft Outlook","27/10/2015 14:09:04","27/10/2015 14:09:11","0:00:07","Microsoft Office Outlook"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 14:09:11","27/10/2015 14:09:25","0:00:14","FirefoxDeveloperEdition"
"Open Geospatial Consortium - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:09:25","27/10/2015 14:09:33","0:00:08","FirefoxDeveloperEdition"
"Firefox Developer Edition","27/10/2015 14:09:33","27/10/2015 14:09:52","0:00:19","FirefoxDeveloperEdition"
"FirefoxDeveloperEdition","27/10/2015 14:09:52","27/10/2015 14:09:59","0:00:07","FirefoxDeveloperEdition"
"\\DC\TOSHIBA e-STUDIO4520CSeriesPCL6 Properties","27/10/2015 14:09:59","27/10/2015 14:10:46","0:00:47","Print driver host for 32bit applications"
"https://upload.wikimedia.org/wikipedia/commons/0/09/GeoServer_GeoNetwork_with_web_app.svg - Firefox Developer Edition","27/10/2015 14:10:46","27/10/2015 14:10:53","0:00:07","FirefoxDeveloperEdition"
"Open Geospatial Consortium - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:10:53","27/10/2015 14:10:58","0:00:05","FirefoxDeveloperEdition"
"GeoServer GeoNetwork with web app - Open Geospatial Consortium - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:10:58","27/10/2015 14:11:13","0:00:15","FirefoxDeveloperEdition"
"Firefox Developer Edition","27/10/2015 14:11:13","27/10/2015 14:11:23","0:00:10","FirefoxDeveloperEdition"
"\\DC\TOSHIBA e-STUDIO4520CSeriesPCL6 Properties","27/10/2015 14:11:23","27/10/2015 14:11:33","0:00:10","Print driver host for 32bit applications"
"Firefox Developer Edition","27/10/2015 14:11:33","27/10/2015 14:18:14","0:06:41","FirefoxDeveloperEdition"
"https://upload.wikimedia.org/wikipedia/commons/0/09/GeoServer_GeoNetwork_with_web_app.svg - Firefox Developer Edition","27/10/2015 14:18:14","27/10/2015 14:18:20","0:00:06","FirefoxDeveloperEdition"
"Firefox Developer Edition","27/10/2015 14:18:20","27/10/2015 14:19:04","0:00:44","FirefoxDeveloperEdition"
"FME - Google Search - Firefox Developer Edition","27/10/2015 14:19:04","27/10/2015 14:19:13","0:00:09","FirefoxDeveloperEdition"
"How FME Works | Safe Software - Firefox Developer Edition","27/10/2015 14:19:13","27/10/2015 14:20:20","0:01:07","FirefoxDeveloperEdition"
"FME - Google Search - Firefox Developer Edition","27/10/2015 14:20:20","27/10/2015 14:20:33","0:00:13","FirefoxDeveloperEdition"
"Feature Manipulation Engine - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:20:33","27/10/2015 14:20:59","0:00:26","FirefoxDeveloperEdition"
"GeoServer GeoNetwork with web app - Open Geospatial Consortium - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:20:59","27/10/2015 14:21:04","0:00:05","FirefoxDeveloperEdition"
"Open Geospatial Consortium - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:21:04","27/10/2015 14:23:28","0:02:24","FirefoxDeveloperEdition"
"Comparison of geographic information systems software - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:23:28","27/10/2015 14:24:32","0:01:04","FirefoxDeveloperEdition"
"OpenLayers - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:24:32","27/10/2015 14:25:26","0:00:54","FirefoxDeveloperEdition"
"Apache Tomcat/7.0.65 - Firefox Developer Edition","27/10/2015 14:25:26","27/10/2015 14:25:31","0:00:05","FirefoxDeveloperEdition"
"GeoServer: Stores - Google Chrome","27/10/2015 14:25:31","27/10/2015 14:25:54","0:00:23","Google Chrome"
"http://192.168.1.56:8001/geoserver/web/?wicket:bookmarkablePage=:org.geoserver.web.admin.StatusPage is not available - Google Chrome","27/10/2015 14:25:54","27/10/2015 14:30:19","0:04:25","Google Chrome"
"Inbox - Microsoft Outlook","27/10/2015 14:30:19","27/10/2015 14:30:37","0:00:18","Microsoft Office Outlook"
"How the Cabinet Office is using open data to tackle youth unemployment - Firefox Developer Edition","27/10/2015 14:30:37","27/10/2015 14:31:55","0:01:18","FirefoxDeveloperEdition"
"Microsoft's problem: How we got here | PLUS: Thoughts from DevOps Enterprise Summit 2015 - Message (HTML) ","27/10/2015 14:31:55","27/10/2015 14:32:08","0:00:13","Microsoft Office Outlook"
"How the Cabinet Office is using open data to tackle youth unemployment - Firefox Developer Edition","27/10/2015 14:32:08","27/10/2015 14:32:23","0:00:15","FirefoxDeveloperEdition"
"http://192.168.1.56:8001/geoserver/web/?wicket:bookmarkablePage=:org.geoserver.web.admin.StatusPage is not available - Google Chrome","27/10/2015 14:32:23","27/10/2015 14:32:58","0:00:35","Google Chrome"
"http://192.168.1.56:8001/ is not available - Google Chrome","27/10/2015 14:32:58","27/10/2015 14:34:22","0:01:24","Google Chrome"
"How the Cabinet Office is using open data to tackle youth unemployment - Firefox Developer Edition","27/10/2015 14:34:22","27/10/2015 14:34:37","0:00:15","FirefoxDeveloperEdition"
"Feature Manipulation Engine - Wikipedia, the free encyclopedia - Firefox Developer Edition","27/10/2015 14:34:37","27/10/2015 14:39:03","0:04:26","FirefoxDeveloperEdition"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 14:39:03","27/10/2015 14:41:51","0:02:48","FirefoxDeveloperEdition"
"/manager - Google Chrome","27/10/2015 14:41:51","27/10/2015 14:42:02","0:00:11","Google Chrome"
"GeoServer: Welcome - Google Chrome","27/10/2015 14:42:02","27/10/2015 14:42:31","0:00:29","Google Chrome"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 14:42:31","27/10/2015 14:42:49","0:00:18","FirefoxDeveloperEdition"
"GeoServer: Welcome - Google Chrome","27/10/2015 14:42:49","27/10/2015 14:42:57","0:00:08","Google Chrome"
"192.168.1.56:8001/geoserver/gwc/service/tms/1.0.0 - Google Chrome","27/10/2015 14:42:57","27/10/2015 14:43:12","0:00:15","Google Chrome"
"GWC Home - Google Chrome","27/10/2015 14:43:12","27/10/2015 14:43:49","0:00:37","Google Chrome"
"GWC Demos - Google Chrome","27/10/2015 14:43:49","27/10/2015 14:44:06","0:00:17","Google Chrome"
"nurc:Arc_Sample EPSG:4326 image/png - Google Chrome","27/10/2015 14:44:06","27/10/2015 14:44:29","0:00:23","Google Chrome"
"Web Urbanist | Daily Article Digest - Message (HTML) ","27/10/2015 14:44:29","27/10/2015 14:45:04","0:00:35","Microsoft Office Outlook"
"nurc:Arc_Sample EPSG:4326 image/png - Google Chrome","27/10/2015 14:45:04","27/10/2015 14:45:15","0:00:11","Google Chrome"
"192.168.1.56:8001/geoserver/gwc/service/tms/1.0.0 - Google Chrome","27/10/2015 14:45:15","27/10/2015 14:45:31","0:00:16","Google Chrome"
"nurc:Arc_Sample EPSG:4326 image/png - Google Chrome","27/10/2015 14:45:31","27/10/2015 14:45:37","0:00:06","Google Chrome"
"GeoServer: Welcome - Google Chrome","27/10/2015 14:45:37","27/10/2015 14:45:57","0:00:20","Google Chrome"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 14:45:57","27/10/2015 14:47:03","0:01:06","FirefoxDeveloperEdition"
"nurc:Arc_Sample EPSG:4326 image/png - Google Chrome","27/10/2015 14:47:03","27/10/2015 14:47:10","0:00:07","Google Chrome"
"GeoServer Beginner’s Guide [eBook].pdf - Firefox Developer Edition","27/10/2015 14:47:10","27/10/2015 14:48:22","0:01:12","FirefoxDeveloperEdition"
"FME - Google Search - Firefox Developer Edition","27/10/2015 14:48:22","27/10/2015 14:48:28","0:00:06","FirefoxDeveloperEdition"
"FME - Google Search - Firefox Developer Edition","27/10/2015 14:48:28","27/10/2015 14:48:33","0:00:05","FirefoxDeveloperEdition"
"""TERM environment variable not set."" when executing ""mysql"" in container · Issue #3 · dockerfile/mariadb - Firefox Developer Edition","27/10/2015 14:48:33","27/10/2015 14:52:25","0:03:52","FirefoxDeveloperEdition"
"GeoServer: Welcome - Google Chrome","27/10/2015 14:52:25","27/10/2015 14:53:01","0:00:36","Google Chrome"
"Inbox - Microsoft Outlook","27/10/2015 14:53:01","27/10/2015 14:53:46","0:00:45","Microsoft Office Outlook"
"New Tab - Google Chrome","27/10/2015 14:53:46","27/10/2015 14:53:54","0:00:08","Google Chrome"
"geoserver cpu - Google Search - Google Chrome","27/10/2015 14:53:54","27/10/2015 14:53:59","0:00:05","Google Chrome"
"Geoserver with SQL server consuming all my CPU - Geographic Information Systems Stack Exchange - Google Chrome","27/10/2015 14:53:59","27/10/2015 14:54:17","0:00:18","Google Chrome"
"geoserver cpu - Google Search - Google Chrome","27/10/2015 14:54:17","27/10/2015 14:54:23","0:00:06","Google Chrome"
"postgis - Geoserver ( Java.exe ) cause server to run 100% - Geographic Information Systems Stack Exchange - Google Chrome","27/10/2015 14:54:23","27/10/2015 14:55:32","0:01:09","Google Chrome"
